ID,orig,dest
4137,37,49
4138,37,50
4139,37,51
4140,37,52
4141,37,53
4142,37,54
4143,37,55
4144,37,56
4145,37,57
4146,37,58
4147,37,59
4148,37,60
4149,37,61
4150,37,62
4151,37,63
4152,37,64
4153,37,65
4154,37,66
4155,37,67
4156,37,68
4157,37,69
4158,37,70
4159,37,71
4160,37,72
4161,37,73
4162,37,74
4163,37,75
4164,37,76
4165,37,77
4166,37,78
4167,37,79
4168,37,80
4169,37,81
4170,37,82
4171,37,83
4172,37,84
4173,37,85
4174,37,86
4175,37,87
4176,37,88
4177,37,89
4178,37,90
4179,37,91
4180,37,92
4181,37,93
4182,37,94
4183,37,95
4184,37,96
4185,37,97
4186,37,98
4187,37,99
4188,37,100
4189,37,101
4190,37,102
4191,37,103
4192,37,104
4193,37,105
4194,37,106
4195,37,107
4196,37,108
4197,37,109
4198,37,110
4199,37,111
4200,37,112
4201,37,113
4202,37,114
4203,37,115
4204,37,116
4205,37,117
4206,37,118
4207,37,119
4208,37,120
4209,37,121
4210,37,122
4211,37,123
4212,37,124
4213,37,125
4214,37,126
4215,37,127
4216,37,128
4217,37,129
4218,37,130
4219,37,131
4220,37,132
4221,37,133
4222,37,134
4223,37,135
4224,37,136
4225,37,137
4226,37,138
4227,37,139
4228,37,140
4229,37,141
4230,37,142
4231,37,143
4232,37,144
4233,37,145
4234,38,39
4235,38,40
4236,38,41
4237,38,42
4238,38,43
4239,38,44
4240,38,45
4241,38,46
4242,38,47
4243,38,48
4244,38,49
4245,38,50
4246,38,51
4247,38,52
4248,38,53
4249,38,54
4250,38,55
4251,38,56
4252,38,57
4253,38,58
4254,38,59
4255,38,60
4256,38,61
4257,38,62
4258,38,63
4259,38,64
4260,38,65
4261,38,66
4262,38,67
4263,38,68
4264,38,69
4265,38,70
4266,38,71
4267,38,72
4268,38,73
4269,38,74
4270,38,75
4271,38,76
4272,38,77
4273,38,78
4274,38,79
4275,38,80
4276,38,81
4277,38,82
4278,38,83
4279,38,84
4280,38,85
4281,38,86
4282,38,87
4283,38,88
4284,38,89
4285,38,90
4286,38,91
4287,38,92
4288,38,93
4289,38,94
4290,38,95
4291,38,96
4292,38,97
4293,38,98
4294,38,99
4295,38,100
4296,38,101
4297,38,102
4298,38,103
4299,38,104
4300,38,105
4301,38,106
4302,38,107
4303,38,108
4304,38,109
4305,38,110
4306,38,111
4307,38,112
4308,38,113
4309,38,114
4310,38,115
4311,38,116
4312,38,117
4313,38,118
4314,38,119
4315,38,120
4316,38,121
4317,38,122
4318,38,123
4319,38,124
4320,38,125
4321,38,126
4322,38,127
4323,38,128
4324,38,129
4325,38,130
4326,38,131
4327,38,132
4328,38,133
4329,38,134
4330,38,135
4331,38,136
4332,38,137
4333,38,138
4334,38,139
4335,38,140
4336,38,141
4337,38,142
4338,38,143
4339,38,144
4340,38,145
4341,39,40
4342,39,41
4343,39,42
4344,39,43
4345,39,44
4346,39,45
4347,39,46
4348,39,47
4349,39,48
4350,39,49
4351,39,50
4352,39,51
4353,39,52
4354,39,53
4355,39,54
4356,39,55
4357,39,56
4358,39,57
4359,39,58
4360,39,59
4361,39,60
4362,39,61
4363,39,62
4364,39,63
4365,39,64
4366,39,65
4367,39,66
4368,39,67
4369,39,68
4370,39,69
4371,39,70
4372,39,71
4373,39,72
4374,39,73
4375,39,74
4376,39,75
4377,39,76
4378,39,77
4379,39,78
4380,39,79
4381,39,80
4382,39,81
4383,39,82
4384,39,83
4385,39,84
4386,39,85
4387,39,86
4388,39,87
4389,39,88
4390,39,89
4391,39,90
4392,39,91
4393,39,92
4394,39,93
4395,39,94
4396,39,95
4397,39,96
4398,39,97
4399,39,98
4400,39,99
4401,39,100
4402,39,101
4403,39,102
4404,39,103
4405,39,104
4406,39,105
4407,39,106
4408,39,107
4409,39,108
4410,39,109
4411,39,110
4412,39,111
4413,39,112
4414,39,113
4415,39,114
4416,39,115
4417,39,116
4418,39,117
4419,39,118
4420,39,119
4421,39,120
4422,39,121
4423,39,122
4424,39,123
4425,39,124
4426,39,125
4427,39,126
4428,39,127
4429,39,128
4430,39,129
4431,39,130
4432,39,131
4433,39,132
4434,39,133
4435,39,134
4436,39,135
4437,39,136
4438,39,137
4439,39,138
4440,39,139
4441,39,140
4442,39,141
4443,39,142
4444,39,143
4445,39,144
4446,39,145
4447,40,41
4448,40,42
4449,40,43
4450,40,44
4451,40,45
4452,40,46
4453,40,47
4454,40,48
4455,40,49
4456,40,50
4457,40,51
4458,40,52
4459,40,53
4460,40,54
4461,40,55
4462,40,56
4463,40,57
4464,40,58
4465,40,59
4466,40,60
4467,40,61
4468,40,62
4469,40,63
4470,40,64
4471,40,65
4472,40,66
4473,40,67
4474,40,68
4475,40,69
4476,40,70
4477,40,71
4478,40,72
4479,40,73
4480,40,74
4481,40,75
4482,40,76
4483,40,77
4484,40,78
4485,40,79
4486,40,80
4487,40,81
4488,40,82
4489,40,83
4490,40,84
4491,40,85
4492,40,86
4493,40,87
4494,40,88
4495,40,89
4496,40,90
4497,40,91
4498,40,92
4499,40,93
4500,40,94
4501,40,95
4502,40,96
4503,40,97
4504,40,98
4505,40,99
4506,40,100
4507,40,101
4508,40,102
4509,40,103
4510,40,104
4511,40,105
4512,40,106
4513,40,107
4514,40,108
4515,40,109
4516,40,110
4517,40,111
4518,40,112
4519,40,113
4520,40,114
4521,40,115
4522,40,116
4523,40,117
4524,40,118
4525,40,119
4526,40,120
4527,40,121
4528,40,122
4529,40,123
4530,40,124
4531,40,125
4532,40,126
4533,40,127
4534,40,128
4535,40,129
4536,40,130
4537,40,131
4538,40,132
4539,40,133
4540,40,134
4541,40,135
4542,40,136
4543,40,137
4544,40,138
4545,40,139
4546,40,140
4547,40,141
4548,40,142
4549,40,143
4550,40,144
4551,40,145
4552,41,42
4553,41,43
4554,41,44
4555,41,45
4556,41,46
4557,41,47
4558,41,48
4559,41,49
4560,41,50
4561,41,51
4562,41,52
4563,41,53
4564,41,54
4565,41,55
4566,41,56
4567,41,57
4568,41,58
4569,41,59
4570,41,60
4571,41,61
4572,41,62
4573,41,63
4574,41,64
4575,41,65
4576,41,66
4577,41,67
4578,41,68
4579,41,69
4580,41,70
4581,41,71
4582,41,72
4583,41,73
4584,41,74
4585,41,75
4586,41,76
4587,41,77
4588,41,78
4589,41,79
4590,41,80
4591,41,81
4592,41,82
4593,41,83
4594,41,84
4595,41,85
4596,41,86
4597,41,87
4598,41,88
4599,41,89
4600,41,90
4601,41,91
4602,41,92
4603,41,93
4604,41,94
4605,41,95
4606,41,96
4607,41,97
4608,41,98
4609,41,99
4610,41,100
4611,41,101
4612,41,102
4613,41,103
4614,41,104
4615,41,105
4616,41,106
4617,41,107
4618,41,108
4619,41,109
4620,41,110
4621,41,111
4622,41,112
4623,41,113
4624,41,114
4625,41,115
4626,41,116
4627,41,117
4628,41,118
4629,41,119
4630,41,120
4631,41,121
4632,41,122
4633,41,123
4634,41,124
4635,41,125
4636,41,126
4637,41,127
4638,41,128
4639,41,129
4640,41,130
4641,41,131
4642,41,132
4643,41,133
4644,41,134
4645,41,135
4646,41,136
4647,41,137
4648,41,138
4649,41,139
4650,41,140
4651,41,141
4652,41,142
4653,41,143
4654,41,144
4655,41,145
4656,42,43
4657,42,44
4658,42,45
4659,42,46
4660,42,47
4661,42,48
4662,42,49
4663,42,50
4664,42,51
4665,42,52
4666,42,53
4667,42,54
4668,42,55
4669,42,56
4670,42,57
4671,42,58
4672,42,59
4673,42,60
4674,42,61
4675,42,62
4676,42,63
4677,42,64
4678,42,65
4679,42,66
4680,42,67
4681,42,68
4682,42,69
4683,42,70
4684,42,71
4685,42,72
4686,42,73
4687,42,74
4688,42,75
4689,42,76
4690,42,77
4691,42,78
4692,42,79
4693,42,80
4694,42,81
4695,42,82
4696,42,83
4697,42,84
4698,42,85
4699,42,86
4700,42,87
4701,42,88
4702,42,89
4703,42,90
4704,42,91
4705,42,92
4706,42,93
4707,42,94
4708,42,95
4709,42,96
4710,42,97
4711,42,98
4712,42,99
4713,42,100
4714,42,101
4715,42,102
4716,42,103
4717,42,104
4718,42,105
4719,42,106
4720,42,107
4721,42,108
4722,42,109
4723,42,110
4724,42,111
4725,42,112
4726,42,113
4727,42,114
4728,42,115
4729,42,116
4730,42,117
4731,42,118
4732,42,119
4733,42,120
4734,42,121
4735,42,122
4736,42,123
4737,42,124
4738,42,125
4739,42,126
4740,42,127
4741,42,128
4742,42,129
4743,42,130
4744,42,131
4745,42,132
4746,42,133
4747,42,134
4748,42,135
4749,42,136
4750,42,137
4751,42,138
4752,42,139
4753,42,140
4754,42,141
4755,42,142
4756,42,143
4757,42,144
4758,42,145
4759,43,44
4760,43,45
4761,43,46
4762,43,47
4763,43,48
4764,43,49
4765,43,50
4766,43,51
4767,43,52
4768,43,53
4769,43,54
4770,43,55
4771,43,56
4772,43,57
4773,43,58
4774,43,59
4775,43,60
4776,43,61
4777,43,62
4778,43,63
4779,43,64
4780,43,65
4781,43,66
4782,43,67
4783,43,68
4784,43,69
4785,43,70
4786,43,71
4787,43,72
4788,43,73
4789,43,74
4790,43,75
4791,43,76
4792,43,77
4793,43,78
4794,43,79
4795,43,80
4796,43,81
4797,43,82
4798,43,83
4799,43,84
4800,43,85
4801,43,86
4802,43,87
4803,43,88
4804,43,89
4805,43,90
4806,43,91
4807,43,92
4808,43,93
4809,43,94
4810,43,95
4811,43,96
4812,43,97
4813,43,98
4814,43,99
4815,43,100
4816,43,101
4817,43,102
4818,43,103
4819,43,104
4820,43,105
4821,43,106
4822,43,107
4823,43,108
4824,43,109
4825,43,110
4826,43,111
4827,43,112
4828,43,113
4829,43,114
4830,43,115
4831,43,116
4832,43,117
4833,43,118
4834,43,119
4835,43,120
4836,43,121
4837,43,122
4838,43,123
4839,43,124
4840,43,125
4841,43,126
4842,43,127
4843,43,128
4844,43,129
4845,43,130
4846,43,131
4847,43,132
4848,43,133
4849,43,134
4850,43,135
4851,43,136
4852,43,137
4853,43,138
4854,43,139
4855,43,140
4856,43,141
4857,43,142
4858,43,143
4859,43,144
4860,43,145
4861,44,45
4862,44,46
4863,44,47
4864,44,48
4865,44,49
4866,44,50
4867,44,51
4868,44,52
4869,44,53
4870,44,54
4871,44,55
4872,44,56
4873,44,57
4874,44,58
4875,44,59
4876,44,60
4877,44,61
4878,44,62
4879,44,63
4880,44,64
4881,44,65
4882,44,66
4883,44,67
4884,44,68
4885,44,69
4886,44,70
4887,44,71
4888,44,72
4889,44,73
4890,44,74
4891,44,75
4892,44,76
4893,44,77
4894,44,78
4895,44,79
4896,44,80
4897,44,81
4898,44,82
4899,44,83
4900,44,84
4901,44,85
4902,44,86
4903,44,87
4904,44,88
4905,44,89
4906,44,90
4907,44,91
4908,44,92
4909,44,93
4910,44,94
4911,44,95
4912,44,96
4913,44,97
4914,44,98
4915,44,99
4916,44,100
4917,44,101
4918,44,102
4919,44,103
4920,44,104
4921,44,105
4922,44,106
4923,44,107
4924,44,108
4925,44,109
4926,44,110
4927,44,111
4928,44,112
4929,44,113
4930,44,114
4931,44,115
4932,44,116
4933,44,117
4934,44,118
4935,44,119
4936,44,120
4937,44,121
4938,44,122
4939,44,123
4940,44,124
4941,44,125
4942,44,126
4943,44,127
4944,44,128
4945,44,129
4946,44,130
4947,44,131
4948,44,132
4949,44,133
4950,44,134
4951,44,135
4952,44,136
4953,44,137
4954,44,138
4955,44,139
4956,44,140
4957,44,141
4958,44,142
4959,44,143
4960,44,144
4961,44,145
4962,45,46
4963,45,47
4964,45,48
4965,45,49
4966,45,50
4967,45,51
4968,45,52
4969,45,53
4970,45,54
4971,45,55
4972,45,56
4973,45,57
4974,45,58
4975,45,59
4976,45,60
4977,45,61
4978,45,62
4979,45,63
4980,45,64
4981,45,65
4982,45,66
4983,45,67
4984,45,68
4985,45,69
4986,45,70
4987,45,71
4988,45,72
4989,45,73
4990,45,74
4991,45,75
4992,45,76
4993,45,77
4994,45,78
4995,45,79
4996,45,80
4997,45,81
4998,45,82
4999,45,83
5000,45,84
5001,45,85
5002,45,86
5003,45,87
5004,45,88
5005,45,89
5006,45,90
5007,45,91
5008,45,92
5009,45,93
5010,45,94
5011,45,95
5012,45,96
5013,45,97
5014,45,98
5015,45,99
5016,45,100
5017,45,101
5018,45,102
5019,45,103
5020,45,104
5021,45,105
5022,45,106
5023,45,107
5024,45,108
5025,45,109
5026,45,110
5027,45,111
5028,45,112
5029,45,113
5030,45,114
5031,45,115
5032,45,116
5033,45,117
5034,45,118
5035,45,119
5036,45,120
5037,45,121
5038,45,122
5039,45,123
5040,45,124
5041,45,125
5042,45,126
5043,45,127
5044,45,128
5045,45,129
5046,45,130
5047,45,131
5048,45,132
5049,45,133
5050,45,134
5051,45,135
5052,45,136
5053,45,137
5054,45,138
5055,45,139
5056,45,140
5057,45,141
5058,45,142
5059,45,143
5060,45,144
5061,45,145
5062,46,47
5063,46,48
5064,46,49
5065,46,50
5066,46,51
5067,46,52
5068,46,53
5069,46,54
5070,46,55
5071,46,56
5072,46,57
5073,46,58
5074,46,59
5075,46,60
5076,46,61
5077,46,62
5078,46,63
5079,46,64
5080,46,65
5081,46,66
5082,46,67
5083,46,68
5084,46,69
5085,46,70
5086,46,71
5087,46,72
5088,46,73
5089,46,74
5090,46,75
5091,46,76
5092,46,77
5093,46,78
5094,46,79
5095,46,80
5096,46,81
5097,46,82
5098,46,83
5099,46,84
5100,46,85
5101,46,86
5102,46,87
5103,46,88
5104,46,89
5105,46,90
5106,46,91
5107,46,92
5108,46,93
5109,46,94
5110,46,95
5111,46,96
5112,46,97
5113,46,98
5114,46,99
5115,46,100
5116,46,101
5117,46,102
5118,46,103
5119,46,104
5120,46,105
5121,46,106
5122,46,107
5123,46,108
5124,46,109
5125,46,110
5126,46,111
5127,46,112
5128,46,113
5129,46,114
5130,46,115
5131,46,116
5132,46,117
5133,46,118
5134,46,119
5135,46,120
5136,46,121
5137,46,122
5138,46,123
5139,46,124
5140,46,125
5141,46,126
5142,46,127
5143,46,128
5144,46,129
5145,46,130
5146,46,131
5147,46,132
5148,46,133
5149,46,134
5150,46,135
5151,46,136
5152,46,137
5153,46,138
5154,46,139
5155,46,140
5156,46,141
5157,46,142
5158,46,143
5159,46,144
5160,46,145
5161,47,48
5162,47,49
5163,47,50
5164,47,51
5165,47,52
5166,47,53
5167,47,54
5168,47,55
5169,47,56
5170,47,57
5171,47,58
5172,47,59
5173,47,60
5174,47,61
5175,47,62
5176,47,63
5177,47,64
5178,47,65
5179,47,66
5180,47,67
5181,47,68
5182,47,69
5183,47,70
5184,47,71
5185,47,72
5186,47,73
5187,47,74
5188,47,75
5189,47,76
5190,47,77
5191,47,78
5192,47,79
5193,47,80
5194,47,81
5195,47,82
5196,47,83
5197,47,84
5198,47,85
5199,47,86
5200,47,87
5201,47,88
5202,47,89
5203,47,90
5204,47,91
5205,47,92
5206,47,93
5207,47,94
5208,47,95
5209,47,96
5210,47,97
5211,47,98
5212,47,99
5213,47,100
5214,47,101
5215,47,102
5216,47,103
5217,47,104
5218,47,105
5219,47,106
5220,47,107
5221,47,108
5222,47,109
5223,47,110
5224,47,111
5225,47,112
5226,47,113
5227,47,114
5228,47,115
5229,47,116
5230,47,117
5231,47,118
5232,47,119
5233,47,120
5234,47,121
5235,47,122
5236,47,123
5237,47,124
5238,47,125
5239,47,126
5240,47,127
5241,47,128
5242,47,129
5243,47,130
5244,47,131
5245,47,132
5246,47,133
5247,47,134
5248,47,135
5249,47,136
5250,47,137
5251,47,138
5252,47,139
5253,47,140
5254,47,141
5255,47,142
5256,47,143
5257,47,144
5258,47,145
5259,48,49
5260,48,50
5261,48,51
5262,48,52
5263,48,53
5264,48,54
5265,48,55
5266,48,56
5267,48,57
5268,48,58
5269,48,59
5270,48,60
5271,48,61
5272,48,62
5273,48,63
5274,48,64
5275,48,65
5276,48,66
5277,48,67
5278,48,68
5279,48,69
5280,48,70
5281,48,71
5282,48,72
5283,48,73
5284,48,74
5285,48,75
5286,48,76
5287,48,77
5288,48,78
5289,48,79
5290,48,80
5291,48,81
5292,48,82
5293,48,83
5294,48,84
5295,48,85
5296,48,86
5297,48,87
5298,48,88
5299,48,89
5300,48,90
5301,48,91
5302,48,92
5303,48,93
5304,48,94
5305,48,95
5306,48,96
5307,48,97
5308,48,98
5309,48,99
5310,48,100
5311,48,101
5312,48,102
5313,48,103
5314,48,104
5315,48,105
5316,48,106
5317,48,107
5318,48,108
5319,48,109
5320,48,110
5321,48,111
5322,48,112
5323,48,113
5324,48,114
5325,48,115
5326,48,116
5327,48,117
5328,48,118
5329,48,119
5330,48,120
5331,48,121
5332,48,122
5333,48,123
5334,48,124
5335,48,125
5336,48,126
5337,48,127
5338,48,128
5339,48,129
5340,48,130
5341,48,131
5342,48,132
5343,48,133
5344,48,134
5345,48,135
5346,48,136
5347,48,137
5348,48,138
5349,48,139
5350,48,140
5351,48,141
5352,48,142
5353,48,143
5354,48,144
5355,48,145
5356,49,50
5357,49,51
5358,49,52
5359,49,53
5360,49,54
5361,49,55
5362,49,56
5363,49,57
5364,49,58
5365,49,59
5366,49,60
5367,49,61
5368,49,62
5369,49,63
5370,49,64
5371,49,65
5372,49,66
5373,49,67
5374,49,68
5375,49,69
5376,49,70
5377,49,71
5378,49,72
5379,49,73
5380,49,74
5381,49,75
5382,49,76
5383,49,77
5384,49,78
5385,49,79
5386,49,80
5387,49,81
5388,49,82
5389,49,83
5390,49,84
5391,49,85
5392,49,86
5393,49,87
5394,49,88
5395,49,89
5396,49,90
5397,49,91
5398,49,92
5399,49,93
5400,49,94
5401,49,95
5402,49,96
5403,49,97
5404,49,98
5405,49,99
5406,49,100
5407,49,101
5408,49,102
5409,49,103
5410,49,104
5411,49,105
5412,49,106
5413,49,107
5414,49,108
5415,49,109
5416,49,110
5417,49,111
5418,49,112
5419,49,113
5420,49,114
5421,49,115
5422,49,116
5423,49,117
5424,49,118
5425,49,119
5426,49,120
5427,49,121
5428,49,122
5429,49,123
5430,49,124
5431,49,125
5432,49,126
5433,49,127
5434,49,128
5435,49,129
5436,49,130
5437,49,131
5438,49,132
5439,49,133
5440,49,134
5441,49,135
5442,49,136
5443,49,137
5444,49,138
5445,49,139
5446,49,140
5447,49,141
5448,49,142
5449,49,143
5450,49,144
5451,49,145
5452,50,51
5453,50,52
5454,50,53
5455,50,54
5456,50,55
5457,50,56
5458,50,57
5459,50,58
5460,50,59
5461,50,60
5462,50,61
5463,50,62
5464,50,63
5465,50,64
5466,50,65
5467,50,66
5468,50,67
5469,50,68
5470,50,69
5471,50,70
5472,50,71
5473,50,72
5474,50,73
5475,50,74
5476,50,75
5477,50,76
5478,50,77
5479,50,78
5480,50,79
5481,50,80
5482,50,81
5483,50,82
5484,50,83
5485,50,84
5486,50,85
5487,50,86
5488,50,87
5489,50,88
5490,50,89
5491,50,90
5492,50,91
5493,50,92
5494,50,93
5495,50,94
5496,50,95
5497,50,96
5498,50,97
5499,50,98
5500,50,99
5501,50,100
5502,50,101
5503,50,102
5504,50,103
5505,50,104
5506,50,105
5507,50,106
5508,50,107
5509,50,108
5510,50,109
5511,50,110
5512,50,111
5513,50,112
5514,50,113
5515,50,114
5516,50,115
5517,50,116
5518,50,117
5519,50,118
5520,50,119
5521,50,120
5522,50,121
5523,50,122
5524,50,123
5525,50,124
5526,50,125
5527,50,126
5528,50,127
5529,50,128
5530,50,129
5531,50,130
5532,50,131
5533,50,132
5534,50,133
5535,50,134
5536,50,135
5537,50,136
5538,50,137
5539,50,138
5540,50,139
5541,50,140
5542,50,141
5543,50,142
5544,50,143
5545,50,144
5546,50,145
5547,51,52
5548,51,53
5549,51,54
5550,51,55
5551,51,56
5552,51,57
5553,51,58
5554,51,59
5555,51,60
5556,51,61
5557,51,62
5558,51,63
5559,51,64
5560,51,65
5561,51,66
5562,51,67
5563,51,68
5564,51,69
5565,51,70
5566,51,71
5567,51,72
5568,51,73
5569,51,74
5570,51,75
5571,51,76
5572,51,77
5573,51,78
5574,51,79
5575,51,80
5576,51,81
5577,51,82
5578,51,83
5579,51,84
5580,51,85
5581,51,86
5582,51,87
5583,51,88
5584,51,89
5585,51,90
5586,51,91
5587,51,92
5588,51,93
5589,51,94
5590,51,95
5591,51,96
5592,51,97
5593,51,98
5594,51,99
5595,51,100
5596,51,101
5597,51,102
5598,51,103
5599,51,104
5600,51,105
5601,51,106
5602,51,107
5603,51,108
5604,51,109
5605,51,110
5606,51,111
5607,51,112
5608,51,113
5609,51,114
5610,51,115
5611,51,116
5612,51,117
5613,51,118
5614,51,119
5615,51,120
5616,51,121
5617,51,122
5618,51,123
5619,51,124
5620,51,125
5621,51,126
5622,51,127
5623,51,128
5624,51,129
5625,51,130
5626,51,131
5627,51,132
5628,51,133
5629,51,134
5630,51,135
5631,51,136
5632,51,137
5633,51,138
5634,51,139
5635,51,140
5636,51,141
5637,51,142
5638,51,143
5639,51,144
5640,51,145
5641,52,53
5642,52,54
5643,52,55
5644,52,56
5645,52,57
5646,52,58
5647,52,59
5648,52,60
5649,52,61
5650,52,62
5651,52,63
5652,52,64
5653,52,65
5654,52,66
5655,52,67
5656,52,68
5657,52,69
5658,52,70
5659,52,71
5660,52,72
5661,52,73
5662,52,74
5663,52,75
5664,52,76
5665,52,77
5666,52,78
5667,52,79
5668,52,80
5669,52,81
5670,52,82
5671,52,83
5672,52,84
5673,52,85
5674,52,86
5675,52,87
5676,52,88
5677,52,89
5678,52,90
5679,52,91
5680,52,92
5681,52,93
5682,52,94
5683,52,95
5684,52,96
5685,52,97
5686,52,98
5687,52,99
5688,52,100
5689,52,101
5690,52,102
5691,52,103
5692,52,104
5693,52,105
5694,52,106
5695,52,107
5696,52,108
5697,52,109
5698,52,110
5699,52,111
5700,52,112
5701,52,113
5702,52,114
5703,52,115
5704,52,116
5705,52,117
5706,52,118
5707,52,119
5708,52,120
5709,52,121
5710,52,122
5711,52,123
5712,52,124
5713,52,125
5714,52,126
5715,52,127
5716,52,128
5717,52,129
5718,52,130
5719,52,131
5720,52,132
5721,52,133
5722,52,134
5723,52,135
5724,52,136
5725,52,137
5726,52,138
5727,52,139
5728,52,140
5729,52,141
5730,52,142
5731,52,143
5732,52,144
5733,52,145
5734,53,54
5735,53,55
5736,53,56
5737,53,57
5738,53,58
5739,53,59
5740,53,60
5741,53,61
5742,53,62
5743,53,63
5744,53,64
5745,53,65
5746,53,66
5747,53,67
5748,53,68
5749,53,69
5750,53,70
5751,53,71
5752,53,72
5753,53,73
5754,53,74
5755,53,75
5756,53,76
5757,53,77
5758,53,78
5759,53,79
5760,53,80
5761,53,81
5762,53,82
5763,53,83
5764,53,84
5765,53,85
5766,53,86
5767,53,87
5768,53,88
5769,53,89
5770,53,90
5771,53,91
5772,53,92
5773,53,93
5774,53,94
5775,53,95
5776,53,96
5777,53,97
5778,53,98
5779,53,99
5780,53,100
5781,53,101
5782,53,102
5783,53,103
5784,53,104
5785,53,105
5786,53,106
5787,53,107
5788,53,108
5789,53,109
5790,53,110
5791,53,111
5792,53,112
5793,53,113
5794,53,114
5795,53,115
5796,53,116
5797,53,117
5798,53,118
5799,53,119
5800,53,120
5801,53,121
5802,53,122
5803,53,123
5804,53,124
5805,53,125
5806,53,126
5807,53,127
5808,53,128
5809,53,129
5810,53,130
5811,53,131
5812,53,132
5813,53,133
5814,53,134
5815,53,135
5816,53,136
5817,53,137
5818,53,138
5819,53,139
5820,53,140
5821,53,141
5822,53,142
5823,53,143
5824,53,144
5825,53,145
5826,54,55
5827,54,56
5828,54,57
5829,54,58
5830,54,59
5831,54,60
5832,54,61
5833,54,62
5834,54,63
5835,54,64
5836,54,65
5837,54,66
5838,54,67
5839,54,68
5840,54,69
5841,54,70
5842,54,71
5843,54,72
5844,54,73
5845,54,74
5846,54,75
5847,54,76
5848,54,77
5849,54,78
5850,54,79
5851,54,80
5852,54,81
5853,54,82
5854,54,83
5855,54,84
5856,54,85
5857,54,86
5858,54,87
5859,54,88
5860,54,89
5861,54,90
5862,54,91
5863,54,92
5864,54,93
5865,54,94
5866,54,95
5867,54,96
5868,54,97
5869,54,98
5870,54,99
5871,54,100
5872,54,101
5873,54,102
5874,54,103
5875,54,104
5876,54,105
5877,54,106
5878,54,107
5879,54,108
5880,54,109
5881,54,110
5882,54,111
5883,54,112
5884,54,113
5885,54,114
5886,54,115
5887,54,116
5888,54,117
5889,54,118
5890,54,119
5891,54,120
5892,54,121
5893,54,122
5894,54,123
5895,54,124
5896,54,125
5897,54,126
5898,54,127
5899,54,128
5900,54,129
5901,54,130
5902,54,131
5903,54,132
5904,54,133
5905,54,134
5906,54,135
5907,54,136
5908,54,137
5909,54,138
5910,54,139
5911,54,140
5912,54,141
5913,54,142
5914,54,143
5915,54,144
5916,54,145
5917,55,56
5918,55,57
5919,55,58
5920,55,59
5921,55,60
5922,55,61
5923,55,62
5924,55,63
5925,55,64
5926,55,65
5927,55,66
5928,55,67
5929,55,68
5930,55,69
5931,55,70
5932,55,71
5933,55,72
5934,55,73
5935,55,74
5936,55,75
5937,55,76
5938,55,77
5939,55,78
5940,55,79
5941,55,80
5942,55,81
5943,55,82
5944,55,83
5945,55,84
5946,55,85
5947,55,86
5948,55,87
5949,55,88
5950,55,89
5951,55,90
5952,55,91
5953,55,92
5954,55,93
5955,55,94
5956,55,95
5957,55,96
5958,55,97
5959,55,98
5960,55,99
5961,55,100
5962,55,101
5963,55,102
5964,55,103
5965,55,104
5966,55,105
5967,55,106
5968,55,107
5969,55,108
5970,55,109
5971,55,110
5972,55,111
5973,55,112
5974,55,113
5975,55,114
5976,55,115
5977,55,116
5978,55,117
5979,55,118
5980,55,119
5981,55,120
5982,55,121
5983,55,122
5984,55,123
5985,55,124
5986,55,125
5987,55,126
5988,55,127
5989,55,128
5990,55,129
5991,55,130
5992,55,131
5993,55,132
5994,55,133
5995,55,134
5996,55,135
5997,55,136
5998,55,137
5999,55,138
6000,55,139
6001,55,140
6002,55,141
6003,55,142
6004,55,143
6005,55,144
6006,55,145
6007,56,57
6008,56,58
6009,56,59
6010,56,60
6011,56,61
6012,56,62
6013,56,63
6014,56,64
6015,56,65
6016,56,66
6017,56,67
6018,56,68
6019,56,69
6020,56,70
6021,56,71
6022,56,72
6023,56,73
6024,56,74
6025,56,75
6026,56,76
6027,56,77
6028,56,78
6029,56,79
6030,56,80
6031,56,81
6032,56,82
6033,56,83
6034,56,84
6035,56,85
6036,56,86
6037,56,87
6038,56,88
6039,56,89
6040,56,90
6041,56,91
6042,56,92
6043,56,93
6044,56,94
6045,56,95
6046,56,96
6047,56,97
6048,56,98
6049,56,99
6050,56,100
6051,56,101
6052,56,102
6053,56,103
6054,56,104
6055,56,105
6056,56,106
6057,56,107
6058,56,108
6059,56,109
6060,56,110
6061,56,111
6062,56,112
6063,56,113
6064,56,114
6065,56,115
6066,56,116
6067,56,117
6068,56,118
6069,56,119
6070,56,120
6071,56,121
6072,56,122
6073,56,123
6074,56,124
6075,56,125
6076,56,126
6077,56,127
6078,56,128
6079,56,129
6080,56,130
6081,56,131
6082,56,132
6083,56,133
6084,56,134
6085,56,135
6086,56,136
6087,56,137
6088,56,138
6089,56,139
6090,56,140
6091,56,141
6092,56,142
6093,56,143
6094,56,144
6095,56,145
6096,57,58
6097,57,59
6098,57,60
6099,57,61
6100,57,62
6101,57,63
6102,57,64
6103,57,65
6104,57,66
6105,57,67
6106,57,68
6107,57,69
6108,57,70
6109,57,71
6110,57,72
6111,57,73
6112,57,74
6113,57,75
6114,57,76
6115,57,77
6116,57,78
6117,57,79
6118,57,80
6119,57,81
6120,57,82
6121,57,83
6122,57,84
6123,57,85
6124,57,86
6125,57,87
6126,57,88
6127,57,89
6128,57,90
6129,57,91
6130,57,92
6131,57,93
6132,57,94
6133,57,95
6134,57,96
